,School Year,LEA (District or Charter),School Name,Subject Area,Percent Proficient,scc_links,fax,name,level,url,school,phone,address,sub-links,sub-links-count,scc_links-count,total
208,2016,ALPINE DISTRICT,THUNDER RIDGE SCHOOL,Mathematics,0.530278232406,[u'https://thunderridge.alpineschools.org/parentsstudents/school-community-council/'],,Thunder Ridge Elementary,elementary,https://thunderridge.alpineschools.org/,Thunder Ridge,"264 North 750 West, Saratoga Springs, UT 84045",Thunder Ridge Elementary,"[u'http://thunderridge.alpineschools.org/wp-content/uploads/sites/50/2015/09/SCC-Yearly-Plan.pdf', u'http://thunderridge.alpineschools.org/wp-content/uploads/sites/50/2017/01/2016-Stakeholder-Report.pdf', u'http://thunderridge.alpineschools.org/wp-content/uploads/sites/50/2016/10/TL-Final-Report-2015-16.pdf', u'http://thunderridge.alpineschools.org/wp-content/uploads/sites/50/2016/10/SCC-2016-17-Yearly-Plan.pdf', u'http://thunderridge.alpineschools.org/wp-content/uploads/sites/50/2014/10/SCC-Yearly-Plan.pdf', u'http://thunderridge.alpineschools.org/wp-content/uploads/sites/50/2013/10/SCC-Yearly-Plan.pdf']",6.0,1.0,7.0
209,2016,ALPINE DISTRICT,THUNDER RIDGE SCHOOL,Science,0.508009153318,[u'https://thunderridge.alpineschools.org/parentsstudents/school-community-council/'],,Thunder Ridge Elementary,elementary,https://thunderridge.alpineschools.org/,Thunder Ridge,"264 North 750 West, Saratoga Springs, UT 84045",Thunder Ridge Elementary,"[u'http://thunderridge.alpineschools.org/wp-content/uploads/sites/50/2015/09/SCC-Yearly-Plan.pdf', u'http://thunderridge.alpineschools.org/wp-content/uploads/sites/50/2017/01/2016-Stakeholder-Report.pdf', u'http://thunderridge.alpineschools.org/wp-content/uploads/sites/50/2016/10/TL-Final-Report-2015-16.pdf', u'http://thunderridge.alpineschools.org/wp-content/uploads/sites/50/2016/10/SCC-2016-17-Yearly-Plan.pdf', u'http://thunderridge.alpineschools.org/wp-content/uploads/sites/50/2014/10/SCC-Yearly-Plan.pdf', u'http://thunderridge.alpineschools.org/wp-content/uploads/sites/50/2013/10/SCC-Yearly-Plan.pdf']",6.0,1.0,7.0
210,2016,ALPINE DISTRICT,TIMBERLINE MIDDLE,English Language Arts,0.617418351477,"[u'https://timberline.alpineschools.org/community/', u'https://docs.google.com/document/d/1emxDbPGhcvPNs0lgACfihocTV2zCOfD2IIqbR48zNDA/edit?usp=sharing']",,Timberline Middle,middle,https://timberline.alpineschools.org/,Timberline Middle,Phone: 801-610-8765 Fax 801-763-7045 ,"500 West Canyon Crest, Alpine, UT 84004","[u'https://drive.google.com/file/d/0B3r4AWvOSonOT285eVhPU0x2OERUTk04eEdRT1FTODRkdnI0/view?usp=sharing', u'https://drive.google.com/file/d/0B3r4AWvOSonOa2pzNDlSbk00TWdFeVRFR3FnNHdrUjVEclJ3/view?usp=sharing', u'https://drive.google.com/file/d/0B3r4AWvOSonOQlV5ajZlcWNvbFBtd19uZ2RUWUtBdDNpX3pz/view?usp=sharing', u'https://drive.google.com/file/d/0B3r4AWvOSonOcDYwZzZzYXdSekRZcnR3UHlzcW1NeE4wTE8w/view?usp=sharing', u'https://drive.google.com/file/d/0B3r4AWvOSonOaU54ODRUQzRsZkRZbGZfa2ZOWmdBQXFicTVF/view?usp=sharing', u'https://drive.google.com/file/d/0B3r4AWvOSonObXFYWWN0U1BWT2dIaF8ybkZidGlvZ09kTkVv/view?usp=sharing', u'http://timberline.alpineschools.org/scc-meeting-schedule-and-agenda', u'http://timberline.alpineschools.org/scc-meeting-schedule-and-agenda', u'https://drive.google.com/file/d/0B3r4AWvOSonOcDYwZzZzYXdSekRZcnR3UHlzcW1NeE4wTE8w/view?usp=sharing', u'https://drive.google.com/file/d/0B3r4AWvOSonObXFYWWN0U1BWT2dIaF8ybkZidGlvZ09kTkVv/view?usp=sharing', u'http://timberline.alpineschools.org/scc-meeting-schedule-and-agenda']",11.0,2.0,13.0
211,2016,ALPINE DISTRICT,TIMBERLINE MIDDLE,Mathematics,0.605965463108,"[u'https://timberline.alpineschools.org/community/', u'https://docs.google.com/document/d/1emxDbPGhcvPNs0lgACfihocTV2zCOfD2IIqbR48zNDA/edit?usp=sharing']",,Timberline Middle,middle,https://timberline.alpineschools.org/,Timberline Middle,Phone: 801-610-8765 Fax 801-763-7045 ,"500 West Canyon Crest, Alpine, UT 84004","[u'https://drive.google.com/file/d/0B3r4AWvOSonOT285eVhPU0x2OERUTk04eEdRT1FTODRkdnI0/view?usp=sharing', u'https://drive.google.com/file/d/0B3r4AWvOSonOa2pzNDlSbk00TWdFeVRFR3FnNHdrUjVEclJ3/view?usp=sharing', u'https://drive.google.com/file/d/0B3r4AWvOSonOQlV5ajZlcWNvbFBtd19uZ2RUWUtBdDNpX3pz/view?usp=sharing', u'https://drive.google.com/file/d/0B3r4AWvOSonOcDYwZzZzYXdSekRZcnR3UHlzcW1NeE4wTE8w/view?usp=sharing', u'https://drive.google.com/file/d/0B3r4AWvOSonOaU54ODRUQzRsZkRZbGZfa2ZOWmdBQXFicTVF/view?usp=sharing', u'https://drive.google.com/file/d/0B3r4AWvOSonObXFYWWN0U1BWT2dIaF8ybkZidGlvZ09kTkVv/view?usp=sharing', u'http://timberline.alpineschools.org/scc-meeting-schedule-and-agenda', u'http://timberline.alpineschools.org/scc-meeting-schedule-and-agenda', u'https://drive.google.com/file/d/0B3r4AWvOSonOcDYwZzZzYXdSekRZcnR3UHlzcW1NeE4wTE8w/view?usp=sharing', u'https://drive.google.com/file/d/0B3r4AWvOSonObXFYWWN0U1BWT2dIaF8ybkZidGlvZ09kTkVv/view?usp=sharing', u'http://timberline.alpineschools.org/scc-meeting-schedule-and-agenda']",11.0,2.0,13.0
212,2016,ALPINE DISTRICT,TIMBERLINE MIDDLE,Science,0.674473067916,"[u'https://timberline.alpineschools.org/community/', u'https://docs.google.com/document/d/1emxDbPGhcvPNs0lgACfihocTV2zCOfD2IIqbR48zNDA/edit?usp=sharing']",,Timberline Middle,middle,https://timberline.alpineschools.org/,Timberline Middle,Phone: 801-610-8765 Fax 801-763-7045 ,"500 West Canyon Crest, Alpine, UT 84004","[u'https://drive.google.com/file/d/0B3r4AWvOSonOT285eVhPU0x2OERUTk04eEdRT1FTODRkdnI0/view?usp=sharing', u'https://drive.google.com/file/d/0B3r4AWvOSonOa2pzNDlSbk00TWdFeVRFR3FnNHdrUjVEclJ3/view?usp=sharing', u'https://drive.google.com/file/d/0B3r4AWvOSonOQlV5ajZlcWNvbFBtd19uZ2RUWUtBdDNpX3pz/view?usp=sharing', u'https://drive.google.com/file/d/0B3r4AWvOSonOcDYwZzZzYXdSekRZcnR3UHlzcW1NeE4wTE8w/view?usp=sharing', u'https://drive.google.com/file/d/0B3r4AWvOSonOaU54ODRUQzRsZkRZbGZfa2ZOWmdBQXFicTVF/view?usp=sharing', u'https://drive.google.com/file/d/0B3r4AWvOSonObXFYWWN0U1BWT2dIaF8ybkZidGlvZ09kTkVv/view?usp=sharing', u'http://timberline.alpineschools.org/scc-meeting-schedule-and-agenda', u'http://timberline.alpineschools.org/scc-meeting-schedule-and-agenda', u'https://drive.google.com/file/d/0B3r4AWvOSonOcDYwZzZzYXdSekRZcnR3UHlzcW1NeE4wTE8w/view?usp=sharing', u'https://drive.google.com/file/d/0B3r4AWvOSonObXFYWWN0U1BWT2dIaF8ybkZidGlvZ09kTkVv/view?usp=sharing', u'http://timberline.alpineschools.org/scc-meeting-schedule-and-agenda']",11.0,2.0,13.0
213,2016,ALPINE DISTRICT,TIMPANOGOS HIGH,English Language Arts,0.417464114833,[u'http://ths.alpineschools.org/school-community-council/'],,Timpanogos High,high,http://ths.alpineschools.org,Timpanogos High,,,"[u'https://drive.google.com/open?id=0B4LZ8teFSo0fdEpRMTF6d2RqWkE', u'https://drive.google.com/open?id=1HqFvt5H-1t1KpnsbezrnYvfmvw3Ctrp-9hQUD0cz_Us', u'http://ths.alpineschools.org/wp-content/uploads/sites/8/2016/08/PDF-Timpanogos-HS-16-17-Faculty-Planner.pdf', u'http://ths.alpineschools.org/wp-content/uploads/sites/8/2016/08/PDF-Timpanogos-HS-16-17-Faculty-Planner.pdf']",4.0,1.0,5.0
214,2016,ALPINE DISTRICT,TIMPANOGOS HIGH,Mathematics,0.415384615385,[u'http://ths.alpineschools.org/school-community-council/'],,Timpanogos High,high,http://ths.alpineschools.org,Timpanogos High,,,"[u'https://drive.google.com/open?id=0B4LZ8teFSo0fdEpRMTF6d2RqWkE', u'https://drive.google.com/open?id=1HqFvt5H-1t1KpnsbezrnYvfmvw3Ctrp-9hQUD0cz_Us', u'http://ths.alpineschools.org/wp-content/uploads/sites/8/2016/08/PDF-Timpanogos-HS-16-17-Faculty-Planner.pdf', u'http://ths.alpineschools.org/wp-content/uploads/sites/8/2016/08/PDF-Timpanogos-HS-16-17-Faculty-Planner.pdf']",4.0,1.0,5.0
215,2016,ALPINE DISTRICT,TIMPANOGOS HIGH,Science,0.470277410832,[u'http://ths.alpineschools.org/school-community-council/'],,Timpanogos High,high,http://ths.alpineschools.org,Timpanogos High,,,"[u'https://drive.google.com/open?id=0B4LZ8teFSo0fdEpRMTF6d2RqWkE', u'https://drive.google.com/open?id=1HqFvt5H-1t1KpnsbezrnYvfmvw3Ctrp-9hQUD0cz_Us', u'http://ths.alpineschools.org/wp-content/uploads/sites/8/2016/08/PDF-Timpanogos-HS-16-17-Faculty-Planner.pdf', u'http://ths.alpineschools.org/wp-content/uploads/sites/8/2016/08/PDF-Timpanogos-HS-16-17-Faculty-Planner.pdf']",4.0,1.0,5.0
216,2016,ALPINE DISTRICT,TRAVERSE MOUNTAIN SCHOOL,English Language Arts,0.521978021978,[u'https://traversemountain.alpineschools.org/pta/'],Fax: 801.701.6280,Traverse Mountain Elementary,elementary,https://traversemountain.alpineschools.org/,Traverse Mountain,Phone: 801.610.8725,"2500 W Chapel Ridge Rd. Lehi, UT 84043","[u'http://traversemountain.alpineschools.org/wp-content/uploads/sites/51/2017/03/SCC-Agenda-April-11-2017.pdf', u'http://traversemountain.alpineschools.org/wp-content/uploads/sites/51/2017/03/SCC-Meeting-Agenda-mar.-7th.pdf', u'http://traversemountain.alpineschools.org/wp-content/uploads/sites/51/2017/01/SCC-Agenda-FEB-2017.pdf', u'http://traversemountain.alpineschools.org/wp-content/uploads/sites/51/2016/12/SCC-Agenda-January-2017.pdf', u'http://traversemountain.alpineschools.org/wp-content/uploads/sites/51/2016/10/SCC-Agenda-11-2-16.pdf', u'http://traversemountain.alpineschools.org/wp-content/uploads/sites/51/2016/09/SCC-Agenda-10-5-16.pdf', u'http://traversemountain.alpineschools.org/wp-content/uploads/sites/51/2016/08/SCC-Agenda-September-2016.pdf', u'http://traversemountain.alpineschools.org/2015-2016-scc', u'http://traversemountain.alpineschools.org/2014-2015-scc', u'http://traversemountain.alpineschools.org/2013-2014-scc', u'http://traversemountain.alpineschools.org/2012-2013-scc', u'https://traversemountain.alpineschools.org/wp-content/uploads/sites/51/2017/04/SCC-Minutes-4-11-17.pdf', u'http://traversemountain.alpineschools.org/wp-content/uploads/sites/51/2017/03/SCC-3-7-17-Minutes-REVISED.pdf', u'http://traversemountain.alpineschools.org/wp-content/uploads/sites/51/2017/02/SCC-Minutes-February-2017-.pdf', u'http://traversemountain.alpineschools.org/wp-content/uploads/sites/51/2017/01/SCC-minutes-Jan-2017-.pdf', u'http://traversemountain.alpineschools.org/wp-content/uploads/sites/51/2016/11/SCC-Minutes-11-1-16.pdf', u'http://traversemountain.alpineschools.org/wp-content/uploads/sites/51/2016/10/SCC-Minutes-10-5-16-2.pdf', u'http://traversemountain.alpineschools.org/wp-content/uploads/sites/51/2016/10/School-Community-Council-9-7-16-2nd-revision.pdf', u'http://traversemountain.alpineschools.org/2015-2016-scc', u'http://traversemountain.alpineschools.org/2014-2015-scc', u'http://traversemountain.alpineschools.org/2013-2014-scc', u'http://traversemountain.alpineschools.org/2012-2013-scc', u'http://traversemountain.alpineschools.org/wp-content/uploads/sites/51/2016/10/2015-2016-Trust-Lands-Final-Report.pdf', u'http://traversemountain.alpineschools.org/wp-content/uploads/sites/51/2015/11/TraverseMtnFinalReport2014-15.pdf', u'http://traversemountain.alpineschools.org/wp-content/uploads/sites/51/2014/10/13-14-Final-Report-Traverse_Mountain_EL14.pdf', u'http://traversemountain.alpineschools.org/wp-content/uploads/sites/51/2013/11/Traverse_Mountain_EL-Final-Report.pdf', u'http://traversemountain.alpineschools.org/wp-content/uploads/sites/51/2012/11/2011-12FinalReport.pdf', u'http://traversemountain.alpineschools.org/wp-content/uploads/sites/51/2012/11/board_mtg_schedule_2013.pdf', u'http://traversemountain.alpineschools.org/wp-content/uploads/sites/51/2016/10/2016-2017-Trust-Lands-Plan.pdf']",29.0,1.0,30.0
217,2016,ALPINE DISTRICT,TRAVERSE MOUNTAIN SCHOOL,Mathematics,0.62037037037,[u'https://traversemountain.alpineschools.org/pta/'],Fax: 801.701.6280,Traverse Mountain Elementary,elementary,https://traversemountain.alpineschools.org/,Traverse Mountain,Phone: 801.610.8725,"2500 W Chapel Ridge Rd. Lehi, UT 84043","[u'http://traversemountain.alpineschools.org/wp-content/uploads/sites/51/2017/03/SCC-Agenda-April-11-2017.pdf', u'http://traversemountain.alpineschools.org/wp-content/uploads/sites/51/2017/03/SCC-Meeting-Agenda-mar.-7th.pdf', u'http://traversemountain.alpineschools.org/wp-content/uploads/sites/51/2017/01/SCC-Agenda-FEB-2017.pdf', u'http://traversemountain.alpineschools.org/wp-content/uploads/sites/51/2016/12/SCC-Agenda-January-2017.pdf', u'http://traversemountain.alpineschools.org/wp-content/uploads/sites/51/2016/10/SCC-Agenda-11-2-16.pdf', u'http://traversemountain.alpineschools.org/wp-content/uploads/sites/51/2016/09/SCC-Agenda-10-5-16.pdf', u'http://traversemountain.alpineschools.org/wp-content/uploads/sites/51/2016/08/SCC-Agenda-September-2016.pdf', u'http://traversemountain.alpineschools.org/2015-2016-scc', u'http://traversemountain.alpineschools.org/2014-2015-scc', u'http://traversemountain.alpineschools.org/2013-2014-scc', u'http://traversemountain.alpineschools.org/2012-2013-scc', u'https://traversemountain.alpineschools.org/wp-content/uploads/sites/51/2017/04/SCC-Minutes-4-11-17.pdf', u'http://traversemountain.alpineschools.org/wp-content/uploads/sites/51/2017/03/SCC-3-7-17-Minutes-REVISED.pdf', u'http://traversemountain.alpineschools.org/wp-content/uploads/sites/51/2017/02/SCC-Minutes-February-2017-.pdf', u'http://traversemountain.alpineschools.org/wp-content/uploads/sites/51/2017/01/SCC-minutes-Jan-2017-.pdf', u'http://traversemountain.alpineschools.org/wp-content/uploads/sites/51/2016/11/SCC-Minutes-11-1-16.pdf', u'http://traversemountain.alpineschools.org/wp-content/uploads/sites/51/2016/10/SCC-Minutes-10-5-16-2.pdf', u'http://traversemountain.alpineschools.org/wp-content/uploads/sites/51/2016/10/School-Community-Council-9-7-16-2nd-revision.pdf', u'http://traversemountain.alpineschools.org/2015-2016-scc', u'http://traversemountain.alpineschools.org/2014-2015-scc', u'http://traversemountain.alpineschools.org/2013-2014-scc', u'http://traversemountain.alpineschools.org/2012-2013-scc', u'http://traversemountain.alpineschools.org/wp-content/uploads/sites/51/2016/10/2015-2016-Trust-Lands-Final-Report.pdf', u'http://traversemountain.alpineschools.org/wp-content/uploads/sites/51/2015/11/TraverseMtnFinalReport2014-15.pdf', u'http://traversemountain.alpineschools.org/wp-content/uploads/sites/51/2014/10/13-14-Final-Report-Traverse_Mountain_EL14.pdf', u'http://traversemountain.alpineschools.org/wp-content/uploads/sites/51/2013/11/Traverse_Mountain_EL-Final-Report.pdf', u'http://traversemountain.alpineschools.org/wp-content/uploads/sites/51/2012/11/2011-12FinalReport.pdf', u'http://traversemountain.alpineschools.org/wp-content/uploads/sites/51/2012/11/board_mtg_schedule_2013.pdf', u'http://traversemountain.alpineschools.org/wp-content/uploads/sites/51/2016/10/2016-2017-Trust-Lands-Plan.pdf']",29.0,1.0,30.0
218,2016,ALPINE DISTRICT,TRAVERSE MOUNTAIN SCHOOL,Science,0.602040816327,[u'https://traversemountain.alpineschools.org/pta/'],Fax: 801.701.6280,Traverse Mountain Elementary,elementary,https://traversemountain.alpineschools.org/,Traverse Mountain,Phone: 801.610.8725,"2500 W Chapel Ridge Rd. Lehi, UT 84043","[u'http://traversemountain.alpineschools.org/wp-content/uploads/sites/51/2017/03/SCC-Agenda-April-11-2017.pdf', u'http://traversemountain.alpineschools.org/wp-content/uploads/sites/51/2017/03/SCC-Meeting-Agenda-mar.-7th.pdf', u'http://traversemountain.alpineschools.org/wp-content/uploads/sites/51/2017/01/SCC-Agenda-FEB-2017.pdf', u'http://traversemountain.alpineschools.org/wp-content/uploads/sites/51/2016/12/SCC-Agenda-January-2017.pdf', u'http://traversemountain.alpineschools.org/wp-content/uploads/sites/51/2016/10/SCC-Agenda-11-2-16.pdf', u'http://traversemountain.alpineschools.org/wp-content/uploads/sites/51/2016/09/SCC-Agenda-10-5-16.pdf', u'http://traversemountain.alpineschools.org/wp-content/uploads/sites/51/2016/08/SCC-Agenda-September-2016.pdf', u'http://traversemountain.alpineschools.org/2015-2016-scc', u'http://traversemountain.alpineschools.org/2014-2015-scc', u'http://traversemountain.alpineschools.org/2013-2014-scc', u'http://traversemountain.alpineschools.org/2012-2013-scc', u'https://traversemountain.alpineschools.org/wp-content/uploads/sites/51/2017/04/SCC-Minutes-4-11-17.pdf', u'http://traversemountain.alpineschools.org/wp-content/uploads/sites/51/2017/03/SCC-3-7-17-Minutes-REVISED.pdf', u'http://traversemountain.alpineschools.org/wp-content/uploads/sites/51/2017/02/SCC-Minutes-February-2017-.pdf', u'http://traversemountain.alpineschools.org/wp-content/uploads/sites/51/2017/01/SCC-minutes-Jan-2017-.pdf', u'http://traversemountain.alpineschools.org/wp-content/uploads/sites/51/2016/11/SCC-Minutes-11-1-16.pdf', u'http://traversemountain.alpineschools.org/wp-content/uploads/sites/51/2016/10/SCC-Minutes-10-5-16-2.pdf', u'http://traversemountain.alpineschools.org/wp-content/uploads/sites/51/2016/10/School-Community-Council-9-7-16-2nd-revision.pdf', u'http://traversemountain.alpineschools.org/2015-2016-scc', u'http://traversemountain.alpineschools.org/2014-2015-scc', u'http://traversemountain.alpineschools.org/2013-2014-scc', u'http://traversemountain.alpineschools.org/2012-2013-scc', u'http://traversemountain.alpineschools.org/wp-content/uploads/sites/51/2016/10/2015-2016-Trust-Lands-Final-Report.pdf', u'http://traversemountain.alpineschools.org/wp-content/uploads/sites/51/2015/11/TraverseMtnFinalReport2014-15.pdf', u'http://traversemountain.alpineschools.org/wp-content/uploads/sites/51/2014/10/13-14-Final-Report-Traverse_Mountain_EL14.pdf', u'http://traversemountain.alpineschools.org/wp-content/uploads/sites/51/2013/11/Traverse_Mountain_EL-Final-Report.pdf', u'http://traversemountain.alpineschools.org/wp-content/uploads/sites/51/2012/11/2011-12FinalReport.pdf', u'http://traversemountain.alpineschools.org/wp-content/uploads/sites/51/2012/11/board_mtg_schedule_2013.pdf', u'http://traversemountain.alpineschools.org/wp-content/uploads/sites/51/2016/10/2016-2017-Trust-Lands-Plan.pdf']",29.0,1.0,30.0
219,2016,ALPINE DISTRICT,VALLEY VIEW SCHOOL,English Language Arts,0.528,[u'https://valleyview.alpineschools.org/scc/'],,Valley View Elementary,elementary,https://valleyview.alpineschools.org/,Valley View,,,"[u'https://drive.google.com/file/d/0B10P-ZHSX_n6NFg3NnlMaVF2RU0/view?usp=sharing', u'https://drive.google.com/file/d/0B10P-ZHSX_n6UmNSWmtvSG9nR3M/view?usp=sharing', u'https://drive.google.com/file/d/0B10P-ZHSX_n6czFqcnBESVZGX1E/view?usp=sharing', u'https://drive.google.com/file/d/0B10P-ZHSX_n6dm11b3NJaWRMN1E/view?usp=sharing', u'https://drive.google.com/drive/folders/0B10P-ZHSX_n6aHJocTQ2S1ZqQUk?usp=sharing', u'https://drive.google.com/file/d/0B10P-ZHSX_n6Nms4bUpIWk4wcEU/view?usp=sharing', u'https://drive.google.com/drive/folders/0B10P-ZHSX_n6dUJzUExoU1VKREk?usp=sharing', u'https://drive.google.com/drive/folders/0B10P-ZHSX_n6RldsMW8yWi1iZzA?usp=sharing', u'https://drive.google.com/file/d/0B10P-ZHSX_n6NFg3NnlMaVF2RU0/view?usp=sharing', u'https://drive.google.com/file/d/0B10P-ZHSX_n6UmNSWmtvSG9nR3M/view?usp=sharing', u'https://drive.google.com/file/d/0B10P-ZHSX_n6czFqcnBESVZGX1E/view?usp=sharing', u'https://drive.google.com/file/d/0B10P-ZHSX_n6dm11b3NJaWRMN1E/view?usp=sharing', u'https://drive.google.com/drive/folders/0B10P-ZHSX_n6aHJocTQ2S1ZqQUk?usp=sharing', u'https://docs.google.com/document/d/1UVjK5d_K6PXqREX7z5z-SP31aHVtI20a1RfTZLdJ0mY/edit?ts=57ff988e', u'https://docs.google.com/document/d/1UVjK5d_K6PXqREX7z5z-SP31aHVtI20a1RfTZLdJ0mY/edit?ts=57ff988e', u'https://drive.google.com/drive/folders/0B10P-ZHSX_n6dUJzUExoU1VKREk?usp=sharing', u'https://drive.google.com/file/d/0B10P-ZHSX_n6UmNSWmtvSG9nR3M/view?usp=sharing', u'https://datagateway.schools.utah.gov/Accountability/SchoolGrades/2016?leanum=01&schNum=176&schoolGradeType=E', u'https://drive.google.com/drive/folders/0B10P-ZHSX_n6RldsMW8yWi1iZzA?usp=sharing', u'https://drive.google.com/file/d/0B10P-ZHSX_n6UmNSWmtvSG9nR3M/view?usp=sharing', u'https://datagateway.schools.utah.gov/Accountability/SchoolGrades/2016?leanum=01&schNum=176&schoolGradeType=E']",21.0,1.0,22.0
220,2016,ALPINE DISTRICT,VALLEY VIEW SCHOOL,Mathematics,0.55421686747,[u'https://valleyview.alpineschools.org/scc/'],,Valley View Elementary,elementary,https://valleyview.alpineschools.org/,Valley View,,,"[u'https://drive.google.com/file/d/0B10P-ZHSX_n6NFg3NnlMaVF2RU0/view?usp=sharing', u'https://drive.google.com/file/d/0B10P-ZHSX_n6UmNSWmtvSG9nR3M/view?usp=sharing', u'https://drive.google.com/file/d/0B10P-ZHSX_n6czFqcnBESVZGX1E/view?usp=sharing', u'https://drive.google.com/file/d/0B10P-ZHSX_n6dm11b3NJaWRMN1E/view?usp=sharing', u'https://drive.google.com/drive/folders/0B10P-ZHSX_n6aHJocTQ2S1ZqQUk?usp=sharing', u'https://drive.google.com/file/d/0B10P-ZHSX_n6Nms4bUpIWk4wcEU/view?usp=sharing', u'https://drive.google.com/drive/folders/0B10P-ZHSX_n6dUJzUExoU1VKREk?usp=sharing', u'https://drive.google.com/drive/folders/0B10P-ZHSX_n6RldsMW8yWi1iZzA?usp=sharing', u'https://drive.google.com/file/d/0B10P-ZHSX_n6NFg3NnlMaVF2RU0/view?usp=sharing', u'https://drive.google.com/file/d/0B10P-ZHSX_n6UmNSWmtvSG9nR3M/view?usp=sharing', u'https://drive.google.com/file/d/0B10P-ZHSX_n6czFqcnBESVZGX1E/view?usp=sharing', u'https://drive.google.com/file/d/0B10P-ZHSX_n6dm11b3NJaWRMN1E/view?usp=sharing', u'https://drive.google.com/drive/folders/0B10P-ZHSX_n6aHJocTQ2S1ZqQUk?usp=sharing', u'https://docs.google.com/document/d/1UVjK5d_K6PXqREX7z5z-SP31aHVtI20a1RfTZLdJ0mY/edit?ts=57ff988e', u'https://docs.google.com/document/d/1UVjK5d_K6PXqREX7z5z-SP31aHVtI20a1RfTZLdJ0mY/edit?ts=57ff988e', u'https://drive.google.com/drive/folders/0B10P-ZHSX_n6dUJzUExoU1VKREk?usp=sharing', u'https://drive.google.com/file/d/0B10P-ZHSX_n6UmNSWmtvSG9nR3M/view?usp=sharing', u'https://datagateway.schools.utah.gov/Accountability/SchoolGrades/2016?leanum=01&schNum=176&schoolGradeType=E', u'https://drive.google.com/drive/folders/0B10P-ZHSX_n6RldsMW8yWi1iZzA?usp=sharing', u'https://drive.google.com/file/d/0B10P-ZHSX_n6UmNSWmtvSG9nR3M/view?usp=sharing', u'https://datagateway.schools.utah.gov/Accountability/SchoolGrades/2016?leanum=01&schNum=176&schoolGradeType=E']",21.0,1.0,22.0
221,2016,ALPINE DISTRICT,VALLEY VIEW SCHOOL,Science,0.672043010753,[u'https://valleyview.alpineschools.org/scc/'],,Valley View Elementary,elementary,https://valleyview.alpineschools.org/,Valley View,,,"[u'https://drive.google.com/file/d/0B10P-ZHSX_n6NFg3NnlMaVF2RU0/view?usp=sharing', u'https://drive.google.com/file/d/0B10P-ZHSX_n6UmNSWmtvSG9nR3M/view?usp=sharing', u'https://drive.google.com/file/d/0B10P-ZHSX_n6czFqcnBESVZGX1E/view?usp=sharing', u'https://drive.google.com/file/d/0B10P-ZHSX_n6dm11b3NJaWRMN1E/view?usp=sharing', u'https://drive.google.com/drive/folders/0B10P-ZHSX_n6aHJocTQ2S1ZqQUk?usp=sharing', u'https://drive.google.com/file/d/0B10P-ZHSX_n6Nms4bUpIWk4wcEU/view?usp=sharing', u'https://drive.google.com/drive/folders/0B10P-ZHSX_n6dUJzUExoU1VKREk?usp=sharing', u'https://drive.google.com/drive/folders/0B10P-ZHSX_n6RldsMW8yWi1iZzA?usp=sharing', u'https://drive.google.com/file/d/0B10P-ZHSX_n6NFg3NnlMaVF2RU0/view?usp=sharing', u'https://drive.google.com/file/d/0B10P-ZHSX_n6UmNSWmtvSG9nR3M/view?usp=sharing', u'https://drive.google.com/file/d/0B10P-ZHSX_n6czFqcnBESVZGX1E/view?usp=sharing', u'https://drive.google.com/file/d/0B10P-ZHSX_n6dm11b3NJaWRMN1E/view?usp=sharing', u'https://drive.google.com/drive/folders/0B10P-ZHSX_n6aHJocTQ2S1ZqQUk?usp=sharing', u'https://docs.google.com/document/d/1UVjK5d_K6PXqREX7z5z-SP31aHVtI20a1RfTZLdJ0mY/edit?ts=57ff988e', u'https://docs.google.com/document/d/1UVjK5d_K6PXqREX7z5z-SP31aHVtI20a1RfTZLdJ0mY/edit?ts=57ff988e', u'https://drive.google.com/drive/folders/0B10P-ZHSX_n6dUJzUExoU1VKREk?usp=sharing', u'https://drive.google.com/file/d/0B10P-ZHSX_n6UmNSWmtvSG9nR3M/view?usp=sharing', u'https://datagateway.schools.utah.gov/Accountability/SchoolGrades/2016?leanum=01&schNum=176&schoolGradeType=E', u'https://drive.google.com/drive/folders/0B10P-ZHSX_n6RldsMW8yWi1iZzA?usp=sharing', u'https://drive.google.com/file/d/0B10P-ZHSX_n6UmNSWmtvSG9nR3M/view?usp=sharing', u'https://datagateway.schools.utah.gov/Accountability/SchoolGrades/2016?leanum=01&schNum=176&schoolGradeType=E']",21.0,1.0,22.0
222,2016,ALPINE DISTRICT,VINEYARD SCHOOL,English Language Arts,0.375494071146,[],,Vineyard Elementary,elementary,https://vineyard.alpineschools.org/,Vineyard Elementary,,,,0.0,0.0,0.0
223,2016,ALPINE DISTRICT,VINEYARD SCHOOL,Mathematics,0.434523809524,[],,Vineyard Elementary,elementary,https://vineyard.alpineschools.org/,Vineyard Elementary,,,,0.0,0.0,0.0
224,2016,ALPINE DISTRICT,VINEYARD SCHOOL,Science,0.397849462366,[],,Vineyard Elementary,elementary,https://vineyard.alpineschools.org/,Vineyard Elementary,,,,0.0,0.0,0.0
